Sample Observation Choice Path Beta1 Beta2 Beta3 Beta4 IsObservedPath Probability
1 89 2 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.542391e-01
1 89 3 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.542391e-01
1 89 4 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.542391e-01
1 89 5 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.542391e-01
1 90 1 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.777054e-01
1 90 2 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.777054e-01
1 90 3 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.777054e-01
1 90 4 3757-5343-2307-1419-2309-5945-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.229464e-02
1 90 5 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.777054e-01
1 91 1 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.506504e-01
1 91 2 2629-5114-5069-5115-1808-1805-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.934956e-02
1 91 3 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.506504e-01
1 91 4 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.506504e-01
1 91 5 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.506504e-01
1 92 1 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5241-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.183597e-03
1 92 2 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.968164e-01
1 92 3 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.968164e-01
1 92 4 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.968164e-01
1 92 5 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.968164e-01
1 93 1 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.037320e-01
1 93 2 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-2304-1419-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.386368e-01
1 93 3 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.037320e-01
1 93 4 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-2304-2306-5944-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.576311e-01
1 93 5 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.037320e-01
1 94 1 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6744-5280-6685-6871-712-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.507599e-02
1 94 2 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.395362e-01
1 94 3 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.395362e-01
1 94 4 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.395362e-01
1 94 5 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5663-5666-5662-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.538779e-02
1 95 1 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.819706e-01
1 95 2 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.819706e-01
1 95 3 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.819706e-01
1 95 4 7097-3323-3325-7100-5825-5831-5822-7103-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.802938e-02
1 95 5 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.819706e-01
1 96 1 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.945443e-01
1 96 2 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.945443e-01
1 96 3 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.945443e-01
1 96 4 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.945443e-01
1 96 5 1967-1526-2827-2820-1525-553-3704-3706-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.455727e-03
1 97 1 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.992471e-01
1 97 2 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.992471e-01
1 97 3 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.992471e-01
1 97 4 2893-986-4801-2887-2885-740-736-3420-3419-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.529484e-04
1 97 5 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.992471e-01
1 98 1 4658-5663-5666-5662-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-3704-3706-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.614635e-03
1 98 2 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.923854e-01
1 98 3 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.923854e-01
1 98 4 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.923854e-01
1 98 5 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.923854e-01
1 99 1 854-6817-3038-2990-2994-856-3775-3760-2056-2197-573-2060-4602-2998-3769-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.196017e-02
1 99 2 854-6817-3038-2990-2994-856-3775-2996-2998-3769-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.975785e-01
1 99 3 854-6817-3038-3039-2062-2058-2060-4602-2998-3763-3767-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.907302e-01
1 99 4 854-6817-3038-2990-2994-856-3775-2996-2998-3763-3767-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.997311e-01
1 99 5 854-6817-3038-2990-2994-856-3775-2996-2998-3769-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.975785e-01
1 100 1 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 100 2 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 100 3 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 100 4 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 100 5 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 101 1 5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.750472e-01
1 101 2 5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.750472e-01
1 101 3 5583-5579-1966-3424-522-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.249528e-01
1 101 4 5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.750472e-01
1 101 5 5583-5579-1966-3424-522-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.249528e-01
1 102 1 3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-2356-2358-2077-995-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.536881e-01
1 102 2 3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-2356-2358-2077-995-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.536881e-01
1 102 3 3645-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-2356-2358-2077-995-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.649021e-01
1 102 4 3645-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-6353-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.814013e-01
1 102 5 3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-7114-6920-724-2146-4662-6738-5271-5086-3962-3338-3138-3137-3337-2352-2354-6353-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.458585e-06
1 103 1 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.276916e-01
1 103 2 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.276916e-01
1 103 3 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.276916e-01
1 103 4 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.276916e-01
1 103 5 5268-5267-1129-3964-6739-4663-3711-3052-134-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.230843e-02
1 104 1 6911-6912-6910-6907-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.005094e-01
1 104 2 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.994906e-01
1 104 3 6911-6912-6910-6907-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.005094e-01
1 104 4 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.994906e-01
1 104 5 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.994906e-01
1 105 1 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.284713e-01
1 105 2 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.284713e-01
1 105 3 6823-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.278032e-01
1 105 4 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.437255e-01
1 105 5 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.437255e-01
1 106 1 7274-5088-5093-5092-5091-5837-5838-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.649029e-03
1 106 2 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.542446e-01
1 106 3 7274-5088-5093-5092-5091-5090-6877-5835-5836-5669-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2635-2643-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.410640e-02
1 106 4 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.542446e-01
1 106 5 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.542446e-01
1 107 1 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 107 2 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 107 3 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 107 4 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 107 5 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 108 1 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.996432e-01
1 108 2 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.996432e-01
1 108 3 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.996432e-01
1 108 4 5891-5791-5933-4171-4163-4165-4167-5925-5980-5920-5977-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.568264e-04
1 108 5 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.996432e-01
1 109 1 5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.991791e-01
1 109 2 5252-733-7126-728-3376-3378-3380-3388-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.504493e-01
1 109 3 5252-2880-2882-6444-513-6442-3383-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.503716e-01
1 109 4 5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.991791e-01
1 109 5 5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.991791e-01
1 110 1 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 110 2 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 110 3 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 110 4 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 110 5 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 111 1 5099-5101-1805-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5837-7111-6387-6385-7086-7005-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.461238e-02
1 111 2 5099-5101-1805-4681-2628-7180-6825-7178-4673-2154-6808-2863-3611-3613-2138-2818-2134-2136-6165-6163-6161-6159-7268-6157-7264-6155-1975-5683-5680-3090-7151-3088-3086-5667-5665-4656-7088-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.554592e-02
1 111 3 5099-5101-1805-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5837-7111-6387-6385-7086-7005-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.883909e-01
1 111 4 5099-5101-4679-5113-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5837-7111-6369-6367-2366-7005-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.386829e-01
1 111 5 5099-5101-4679-5113-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5837-7111-6369-6367-2366-7005-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.727678e-01
1 112 1 431-432-5693-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-5114-5069-5115-1808-1805-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.088252e-02
1 112 2 431-432-5693-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5177-5601-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.701321e-02
1 112 3 431-432-5693-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.137588e-01
1 112 4 431-432-5693-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.137588e-01
1 112 5 431-432-5693-1976-6156-7265-6158-7269-6160-6162-6164-6166-2137-2135-2819-2139-3614-3612-2864-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.983455e-01
1 113 1 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-2863-3611-3613-2138-2818-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.813089e-01
1 113 2 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-3661-2853-2137-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.339566e-01
1 113 3 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-6217-6215-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.847346e-01
1 113 4 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-3661-2853-2137-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.339566e-01
1 113 5 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-6217-6215-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.847346e-01
1 114 1 2633-2643-6467-5772-4085-2641-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.719314e-01
1 114 2 2633-2643-6467-5772-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.280686e-01
1 114 3 2633-2643-6467-5772-4085-2641-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.719314e-01
1 114 4 2633-2643-6467-5772-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.280686e-01
1 114 5 2633-2643-6467-5772-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.280686e-01
1 115 1 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 115 2 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 115 3 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 115 4 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 115 5 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
1 116 1 15-6715-2543-2545-2555-2557-6036-4631-4389-2562-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.491828e-01
1 116 2 15-6715-2543-2545-2555-2557-6036-284-2560-6786-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.730105e-01
